Brand;Retailer ID;Invoice Date;Region;State;City;Units Sold;Operating Profit;Operating Margin;Sales Method;Product Name;Product ID
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;88;$1.426 ;45%;Online;Nike Tiempo Legend 8 Club TF;AT6109-606
NIKE;1128299;24/02/2021;West;Oregon;Portland;58;$1.086 ;48%;Online;Nike Air Max Bella TR 3;CJ0842-600
NIKE;1128299;24/02/2021;West;Oregon;Portland;38;$830 ;52%;Online;Nike Blazer Low Suede;AV9373-002
NIKE;1128299;24/02/2021;West;Oregon;Portland;85;$1.258 ;40%;Online;Nike Air Max 95 Premium;807443-503
NIKE;1128299;23/03/2021;West;Oregon;Portland;128;$2.383 ;49%;Online;Nike Pre-Love O.X.;AO3166-300
NIKE;1128299;23/03/2021;West;Oregon;Portland;85;$1.836 ;48%;Online;Nike Mercurial Vapor 13 Academy MG;AT5269-606
NIKE;1128299;23/03/2021;West;Oregon;Portland;88;$2.138 ;45%;Online;Nike Mercurial Superfly 7 Academy MG;AT7946-414
NIKE;1128299;23/03/2021;West;Oregon;Portland;65;$1.529 ;48%;Online;Nike Air Force 1 '07 SE;CI3446-001
NIKE;1128299;23/03/2021;West;Oregon;Portland;26;$744 ;53%;Online;Nike Zoom Pegasus Turbo XX;AR4347-600
NIKE;1128299;23/03/2021;West;Oregon;Portland;87;$1.790 ;42%;Online;Nike React Metcon;BQ6044-100
NIKE;1128299;24/04/2021;West;Oregon;Portland;124;$2.909 ;46%;Online;Nike Air Max 200;CI3867-001
NIKE;1128299;24/04/2021;West;Oregon;Portland;83;$2.196 ;49%;Online;Nike Phantom Venom Academy IC;AO0570-810
NIKE;1128299;24/04/2021;West;Oregon;Portland;85;$2.244 ;48%;Online;Nike Phantom Vision Academy Dynamic Fit IC;AO3267-080
NIKE;1128299;24/04/2021;West;Oregon;Portland;63;$1.292 ;50%;Online;Air Jordan 1 Jester XX Low Laced SE;CQ0278-200
NIKE;1128299;24/04/2021;West;Oregon;Portland;36;$864 ;50%;Online;Nike Mercurial Vapor 13 Club MG;AT7968-606
NIKE;1128299;24/04/2021;West;Oregon;Portland;84;$2.230 ;45%;Online;Nike Zoom Pegasus Turbo 2 Special Edition;BV7757-500
NIKE;1128299;25/05/2021;West;Oregon;Portland;145;$3.132 ;45%;Online;Nike Metcon 5 AMP;CN5455-160
NIKE;1128299;25/05/2021;West;Oregon;Portland;105;$2.415 ;46%;Online;Air Jordan 5 Retro;CD2722-001
NIKE;1128299;25/05/2021;West;Oregon;Portland;95;$2.375 ;50%;Online;Nike ZoomX Vaporfly NEXT%;AO4568-600
NIKE;1128299;25/05/2021;West;Oregon;Portland;83;$1.952 ;48%;Online;Nike Mercurial Vapor 13 Academy IC;AT7993-414
NIKE;1128299;25/05/2021;West;Oregon;Portland;44;$992 ;55%;Online;Nike Tiempo Legend 8 Academy TF;AT6100-606
NIKE;1128299;25/05/2021;West;Oregon;Portland;158;$3.839 ;45%;Online;Kyrie 6 'Enlightenment';BQ4630-500
NIKE;1128299;24/06/2021;West;Oregon;Portland;225;$5.623 ;49%;Online;Nike React Metcon AMP;CT9155-063
NIKE;1128299;24/06/2021;West;Oregon;Portland;169;$5.134 ;49%;Online;Air Jordan 8 Retro;CI1236-100
NIKE;1128299;24/06/2021;West;Oregon;Portland;189;$6.781 ;46%;Online;Nike Phantom Venom Club IC;AO0578-717
NIKE;1128299;24/06/2021;West;Oregon;Portland;158;$5.846 ;50%;Online;Nike Mercurial Superfly 7 Academy TF;AT7978-414
NIKE;1128299;24/06/2021;West;Oregon;Portland;108;$4.923 ;53%;Online;Nike Air Max 98;AH6799-300
NIKE;1128299;24/06/2021;West;Oregon;Portland;189;$8.080 ;45%;Online;Nike P-6000 SE;CJ9585-600
NIKE;1128299;23/07/2021;West;Oregon;Portland;255;$9.670 ;48%;Online;Nike Air Force 1 '07 Essential;CJ1646-600
NIKE;1128299;23/07/2021;West;Oregon;Portland;196;$7.830 ;47%;Online;Nike Air Force 1 '07;CT4328-101
NIKE;1128299;23/07/2021;West;Oregon;Portland;163;$6.588 ;47%;Online;Nike Air Force 1 Sage Low LX;CI3482-200
NIKE;1128299;23/07/2021;West;Oregon;Portland;165;$6.494 ;48%;Online;Nike Air Max Dia SE;CD0479-200
NIKE;1128299;23/07/2021;West;Oregon;Portland;156;$6.552 ;50%;Online;Nike Air Max Verona;CZ6156-101
NIKE;1128299;23/07/2021;West;Oregon;Portland;150;$6.111 ;42%;Online;Nike Free Metcon 3;CJ6314-146
NIKE;1128299;24/08/2021;West;Oregon;Portland;200;$7.776 ;48%;Online;NikeCourt Blanc;CI0808-100
NIKE;1128299;24/08/2021;West;Oregon;Portland;233;$8.677 ;49%;Online;Nike Free Metcon 3;CJ0861-017
NIKE;1128299;24/08/2021;West;Oregon;Portland;195;$6.497 ;49%;Online;Nike Zoom Pegasus Turbo 2;AT8242-009
NIKE;1128299;24/08/2021;West;Oregon;Portland;119;$3.722 ;46%;Online;Nike Air Max 270 React ENG;CK2595-500
NIKE;1128299;24/08/2021;West;Oregon;Portland;128;$4.410 ;53%;Online;Nike Air Max 90;CD0490-104
NIKE;1128299;24/08/2021;West;Oregon;Portland;73;$2.216 ;44%;Online;Nike Air Force 1 '07;315115-112
NIKE;1128299;25/09/2021;West;Oregon;Portland;122;$2.525 ;45%;Online;Jordan Air Max 200 XX;AV5186-101
NIKE;1128299;25/09/2021;West;Oregon;Portland;122;$2.862 ;46%;Online;Nike SuperRep Go;CJ0860-668
NIKE;1128299;25/09/2021;West;Oregon;Portland;75;$1.654 ;45%;Online;Nike Air VaporMax Flyknit 3;AJ6910-009
NIKE;1128299;25/09/2021;West;Oregon;Portland;52;$1.172 ;46%;Online;Nike Air Zoom SuperRep;BQ7043-668
NIKE;1128299;25/09/2021;West;Oregon;Portland;59;$1.814 ;53%;Online;Nike Air Max 270 React ENG;CK2608-100
NIKE;1128299;25/09/2021;West;Oregon;Portland;73;$1.257 ;42%;Online;Nike Air Max 97;921733-104
NIKE;1128299;24/10/2021;West;Oregon;Portland;102;$1.822 ;47%;Online;Nike Air Force 1 '07;CJ1379-001
NIKE;1128299;24/10/2021;West;Oregon;Portland;142;$3.266 ;46%;Online;Nike Court Vintage Premium;CT1726-100
NIKE;1128299;24/10/2021;West;Oregon;Portland;91;$2.051 ;49%;Online;Nike Air Max 97;CT4525-001
NIKE;1128299;24/10/2021;West;Oregon;Portland;81;$1.711 ;48%;Online;Nike SB Bruin High;923112-001
NIKE;1128299;24/10/2021;West;Oregon;Portland;75;$2.066 ;54%;Online;Air Jordan XXXIV PF;BQ3381-600
NIKE;1128299;24/10/2021;West;Oregon;Portland;105;$2.619 ;43%;Online;Nike Metcon 5;AO2982-076
NIKE;1128299;24/11/2021;West;Oregon;Portland;173;$3.502 ;46%;Online;Nike React Phantom Run Flyknit 2;CJ0277-002
NIKE;1128299;24/11/2021;West;Oregon;Portland;195;$4.680 ;50%;Online;Nike Joyride Run Flyknit;AQ2730-009
NIKE;1128299;24/11/2021;West;Oregon;Portland;128;$2.688 ;50%;Online;Nike Air Max 90;CT1030-100
NIKE;1128299;24/11/2021;West;Oregon;Portland;131;$3.073 ;46%;Online;Nike Air VaporMax 360;CK9671-001
NIKE;1128299;24/11/2021;West;Oregon;Portland;111;$4.076 ;54%;Online;Nike Offcourt;BQ4632-602
NIKE;1128299;24/11/2021;West;Oregon;Portland;149;$4.756 ;42%;Online;Nike React Phantom Run Flyknit 2;CJ0280-001
NIKE;1128299;23/12/2021;West;Oregon;Portland;188;$5.505 ;48%;Online;Jordan Break;AR6374-402
NIKE;1128299;23/12/2021;West;Oregon;Portland;218;$7.377 ;47%;Online;LeBron 7 QS;CU5646-001
NIKE;1128299;23/12/2021;West;Oregon;Portland;165;$4.975 ;45%;Online;Nike In-Season TR 9;AR4543-013
NIKE;1128299;23/12/2021;West;Oregon;Portland;143;$4.311 ;45%;Online;Nike Joyride Run FlyKnit;CI3707-100
NIKE;1128299;23/12/2021;West;Oregon;Portland;133;$4.788 ;50%;Online;Nike ZoomX Vista Grind;CQ9500-100
NIKE;1128299;23/12/2021;West;Oregon;Portland;173;$5.328 ;40%;Online;Nike Air Force 1 Sage Low;CJ1642-002
NIKE;1128299;17/01/2021;West;Oregon;Portland;100;$1.683 ;51%;Online;Nike Air Force 1 '07 LV8;CD0888-002
NIKE;1128299;17/01/2021;West;Oregon;Portland;100;$2.268 ;54%;Online;Nike Air Max 720;CI3868-001
NIKE;1128299;17/01/2021;West;Oregon;Portland;112;$2.601 ;54%;Online;Nike Air Max Dia;CJ0636-100
NIKE;1128299;17/01/2021;West;Oregon;Portland;68;$1.533 ;55%;Online;Air Jordan 1 Mid SE;852542-087
NIKE;1128299;17/01/2021;West;Oregon;Portland;58;$1.574 ;59%;Online;Nike Daybreak;CK2351-601
NIKE;1128299;17/01/2021;West;Oregon;Portland;122;$2.401 ;48%;Online;Nike SB Shane;BV0657-400
NIKE;1128299;17/02/2021;West;Oregon;Portland;140;$2.449 ;53%;Online;Nike Mercurial Vapor 13 Club Neymar Jr. TF;AT8000-104
NIKE;1128299;17/02/2021;West;Oregon;Portland;116;$2.426 ;51%;Online;Air Jordan 1 Mid;554724-066
NIKE;1128299;17/02/2021;West;Oregon;Portland;120;$2.558 ;52%;Online;Nike Air Max 270 React;CJ0619-100
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;73;$1.767 ;55%;Online;Nike Air Max 98;CJ0592-001
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;51;$1.469 ;60%;Online;Nike Joyride Dual Run Premium;CT3867-001
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;105;$2.218 ;48%;Online;Nike Free RN Flyknit 3.0 2020;CJ0267-001
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;147;$3.299 ;51%;Online;Nike Mercurial Vapor 13 Club Neymar Jr IC;AT7998-104
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;101;$2.833 ;55%;Online;Nike Mercurial Vapor 13 Elite Neymar Jr. FG;AT7898-104
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;116;$3.573 ;55%;Online;PG 4 EP;CD5086-500
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;84;$2.310 ;55%;Online;Air Max 97 LX;CJ0625-700
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;39;$1.310 ;60%;Online;Nike Air Max 90;CT4352-104
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;95;$1.753 ;45%;Online;Jordan 'Why Not?' Zer0.3 PF;CD3002-103
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;142;$3.544 ;52%;Online;Nike Air Zoom SuperRep;CD3460-010
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;88;$2.288 ;50%;Online;Nike Metcon 5 AMP;CD3395-006
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;105;$2.785 ;51%;Online;Nike Air Max Tailwind 99;CQ6569-001
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;74;$1.530 ;53%;Online;Nike Mercurial Vapor 13 Club IC;AT7997-606
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;53;$1.299 ;57%;Online;Nike Air Max 97;CI3708-700
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;105;$2.888 ;50%;Online;Nike Air Max Triax;CT1104-700
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;160;$3.646 ;53%;Online;LeBron 17 Low;CD5007-102
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;100;$2.444 ;52%;Online;Nike Mercurial Vapor 13 Academy Neymar Jr. TF;AT7995-104
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;112;$2.799 ;51%;Online;Nike Air Max 2090;BV9977-101
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;85;$1.907 ;51%;Online;Nike Renew Fusion;CD0200-003
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;65;$1.381 ;59%;Online;LeBron 17;BQ3177-100
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;167;$4.434 ;45%;Online;Nike Air Max 720 OBJ Slip;DA4155-400
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;248;$7.336 ;51%;Online;Nike SuperRep Go;CJ0773-010
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;210;$7.098 ;52%;Online;Nike Air Max 90 Premium;CQ0912-100
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;203;$9.267 ;55%;Online;Nike Mercurial Superfly 7 Elite SE FG;CT1099-093
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;161;$7.261 ;55%;Online;Nike Epic Phantom React A.I.R. Cody Hudson;CI1718-001
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;117;$6.135 ;57%;Online;Nike Air Max 90;CD0490-101
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;195;$9.360 ;48%;Online;Nike Mercurial Superfly 7 Club TF;AT7980-606
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;270;$12.307 ;53%;Online;Nike Zoom Gravity;BQ3202-011
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;203;$10.272 ;55%;Online;Nike Air Max 270 React ENG;CD0113-400
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;196;$9.526 ;54%;Online;Nike Air Force 1 Type;CQ2344-100
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;168;$7.802 ;54%;Online;Nike Air Max 270 React;AO4971-700
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;189;$9.427 ;58%;Online;Nike React Presto;AV2605-101
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;163;$8.059 ;48%;Online;Nike Legend React;AA1625-009
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;255;$11.184 ;51%;Online;Air Jordan 1 Low SE;CK3022-005
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;239;$9.386 ;51%;Online;NikeCourt Air Max Wildcard;AO7351-104
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;189;$7.277 ;55%;Online;Nike Blazer Low;AJ9515-001
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;128;$5.020 ;53%;Online;Zoom LeBron 3 QS;AO2434-101
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;138;$5.211 ;59%;Online;Nike Free Metcon 3;CJ0861-010
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;90;$2.778 ;49%;Online;KD Trey 5 VII EP;AT1198-401
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;145;$3.429 ;55%;Online;Nike Mercurial Vapor 13 Academy TF;AT7996-606
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;125;$2.933 ;51%;Online;Jordan React Havoc SE;CK2772-101
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;78;$1.744 ;52%;Online;Nike SB Air Max Stefan Janoski 2;AQ7477-009
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;63;$1.317 ;51%;Online;Nike Free RN Flyknit 3.0;AQ5707-001
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;77;$2.160 ;55%;Online;Nike ISPA Joyride Envelope;BV4584-001
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;75;$1.463 ;50%;Online;Nike Mercurial Superfly 7 Elite SE FG;CD6721-808
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;112;$2.056 ;54%;Online;Nike Phantom Venom Academy FG;AO0566-606
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;155;$3.836 ;55%;Online;Nike Air Ghost Racer;AT5410-003
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;100;$2.100 ;50%;Online;Nike ACG Air Terra Antarktik;BV6348-300
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;105;$1.890 ;50%;Online;Nike Air Max 2 Light;CI3703-401
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;95;$2.634 ;59%;Online;Nike Mercurial Superfly 7 Academy MG;AT7946-414
NIKE;1128299;17/10/2021;South;Louisiana;New Orleans;108;$2.538 ;47%;Online;Nike AlphaDunk;BQ5401-001
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;188;$3.666 ;50%;Online;Nike Daybreak SP;BV7725-500
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;210;$4.586 ;52%;Online;Nike x MMW Joyride CC3 Setter;CU7623-002
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;137;$2.707 ;52%;Online;Nike Air Max 95 SP;CK5669-400
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;125;$3.000 ;50%;Online;Nike SB Blazer Low GT;704939-103
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;119;$4.451 ;55%;Online;LeBron 17 Monstars;CD5050-400
NIKE;1128299;17/11/2021;South;Louisiana;New Orleans;174;$6.765 ;48%;Online;Kyrie 5 x Bandulu;CK5836-100
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;240;$8.611 ;52%;Online;Nike Air Max Impact;CI1396-600
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;216;$7.776 ;50%;Online;Nike Air Max 90 QS;CD0916-001
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;162;$5.813 ;52%;Online;Nike React Element 55 SE;BV1507-001
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;156;$6.065 ;54%;Online;Jordan Proto-Max 720;BQ6623-070
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;131;$6.230 ;58%;Online;Nike Phantom Vision 2 Academy Dynamic Fit MG;CD4156-606
NIKE;1128299;16/12/2021;South;Louisiana;New Orleans;175;$6.851 ;45%;Online;Nike React Element 55 SE;CI3831-200
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;182;$1.487 ;43%;Online;Nike Air Max2 Light;AO1741-003
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;196;$2.470 ;45%;Online;Nike Air Max 270;AH8050-100
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;119;$1.333 ;40%;Online;Nike Phantom Vision 2 Club Dynamic Fit MG;CD4159-606
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;133;$2.326 ;53%;Online;Nike Air Force 1 '07 LV8;CK4363-100
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;85;$1.132 ;37%;Online;Nike Air Max 90;CN8490-100
NIKE;1197831;05/01/2021;South;Louisiana;New Orleans;143;$2.917 ;60%;Online;Nike Free RN 5.0 2020;CI9921-001
NIKE;1197831;04/02/2021;South;Louisiana;New Orleans;163;$1.500 ;40%;Online;Nike Phantom Vision Academy Dynamic Fit TF;AO3269-717
NIKE;1197831;04/02/2021;South;Louisiana;New Orleans;174;$2.339 ;42%;Online;Nike ACG MOC 3.0;CI9367-301
NIKE;1197831;04/02/2021;South;Louisiana;New Orleans;128;$1.784 ;41%;Online;Nike Mercurial Vapor 13 Academy Neymar Jr. MG;AT7960-104
NIKE;1197831;04/02/2021;West;Idaho;Boise;109;$1.884 ;54%;Online;Nike Air DSVM;AT8179-100
NIKE;1197831;04/02/2021;West;Idaho;Boise;70;$956 ;35%;Online;Nike x Carhartt WIP Air Max 95;AV3866-001
NIKE;1197831;04/02/2021;West;Idaho;Boise;131;$2.450 ;55%;Online;Nike Odyssey React Flyknit 2;AH1015-010
NIKE;1197831;06/03/2021;West;Idaho;Boise;156;$1.966 ;45%;Online;Nike Tiempo Legend 8 Elite FG;AT5293-004
NIKE;1197831;06/03/2021;West;Idaho;Boise;169;$2.799 ;46%;Online;Nike Mercurial Superfly 7 Club MG;AT7949-606
NIKE;1197831;06/03/2021;West;Idaho;Boise;113;$1.550 ;49%;Online;Nike Joyride CC3 Setter;AT6395-002
NIKE;1197831;06/03/2021;West;Idaho;Boise;105;$2.010 ;58%;Online;Nike Renew Run;CK6357-005
NIKE;1197831;06/03/2021;West;Idaho;Boise;75;$1.249 ;45%;Online;Nike React Ianga;AV5555-001
NIKE;1197831;06/03/2021;West;Idaho;Boise;116;$2.488 ;65%;Online;Air Jordan 10 Retro;310805-137
NIKE;1197831;05/04/2021;West;Idaho;Boise;195;$1.741 ;47%;Online;Air Jordan 12 Retro;130690-017
NIKE;1197831;05/04/2021;West;Idaho;Boise;195;$2.714 ;48%;Online;Nike Air Max 270 React;CT1264-101
NIKE;1197831;05/04/2021;West;Idaho;Boise;138;$1.557 ;47%;Online;Nike Air Max 200 SP;CK5668-600
NIKE;1197831;05/04/2021;West;Idaho;Boise;113;$1.802 ;55%;Online;Nike Mercurial Superfly 7 Academy MDS MG;BQ5427-401
NIKE;1197831;05/04/2021;West;Idaho;Boise;72;$1.053 ;43%;Online;Nike Air Zoom Winflo 6;AQ7497-300
NIKE;1197831;05/04/2021;West;Idaho;Boise;138;$2.357 ;61%;Online;Nike Air Max 97;CT4526-100
NIKE;1197831;05/05/2021;West;Idaho;Boise;203;$1.827 ;50%;Online;Nike Mercurial Vapor XII Club MG;AH7378-801
NIKE;1197831;05/05/2021;West;Idaho;Boise;196;$2.634 ;48%;Online;Nike Zoom Fly 3 Premium;CJ0404-001
NIKE;1197831;05/05/2021;West;Idaho;Boise;167;$1.805 ;47%;Online;Nike MX-720-818;CI3871-300
NIKE;1197831;05/05/2021;West;Idaho;Boise;130;$2.360 ;55%;Online;Nike React Element 55;BQ2728-012
NIKE;1197831;05/05/2021;West;Idaho;Boise;120;$2.256 ;40%;Online;Nike SB Charge Slip Premium;CT3110-400
NIKE;1197831;05/05/2021;West;Idaho;Boise;218;$5.768 ;63%;Online;Nike Free RN 5.0 2020;CJ0270-601
NIKE;1197831;04/06/2021;West;Idaho;Boise;195;$4.013 ;49%;Online;Nike ZoomX Vista Grind;CT8919-700
NIKE;1197831;04/06/2021;West;Idaho;Boise;188;$4.151 ;48%;Online;Nike Air Force 1 React;CT1020-001
NIKE;1197831;04/06/2021;West;Idaho;Boise;174;$3.925 ;48%;Online;PG 4 EP;CD5082-001
NIKE;1197831;04/06/2021;West;Idaho;Boise;143;$4.050 ;59%;Online;Nike Air Zoom Pegasus 36;BV5739-500
NIKE;1197831;04/06/2021;West;Idaho;Boise;117;$2.616 ;43%;Online;Nike Air Max 2090;CW4286-100
NIKE;1197831;04/06/2021;West;Idaho;Boise;231;$7.750 ;61%;Online;Nike Air Force 1 '07 LV8;CD0887-201
NIKE;1197831;06/07/2021;West;Idaho;Boise;217;$5.208 ;50%;Online;Kyrie 6 AS EP;CD5028-900
NIKE;1197831;06/07/2021;West;Idaho;Boise;202;$5.462 ;52%;Online;Nike Air VaporMax Flyknit 3;AJ6900-102
NIKE;1197831;06/07/2021;West;Idaho;Boise;241;$6.097 ;55%;Online;Nike Air Max Verona;CI9842-500
NIKE;1197831;06/07/2021;West;Idaho;Boise;137;$4.121 ;64%;Online;Nike Air Force 1 Shadow;CI0919-100
NIKE;1197831;06/07/2021;West;Idaho;Boise;131;$3.333 ;48%;Online;Nike Air Max Verona;CK7200-800
NIKE;1197831;06/07/2021;West;Idaho;Boise;208;$9.185 ;69%;Online;Nike Air Tailwind 79;487754-303
NIKE;1197831;08/08/2021;West;Idaho;Boise;210;$5.313 ;55%;Online;Nike TiempoX Lunar Legend VII Pro TF;AH7249-118
NIKE;1197831;08/08/2021;West;Idaho;Boise;195;$5.478 ;53%;Online;Nike Air Max Plus III;CJ9684-001
NIKE;1197831;08/08/2021;West;Idaho;Boise;250;$6.095 ;53%;Online;Nike Zoom 2K;AO0354-108
NIKE;1197831;08/08/2021;West;Idaho;Boise;124;$3.869 ;65%;Online;Nike Zoom Pegasus Turbo 2;AT2863-100
NIKE;1197831;08/08/2021;West;Idaho;Boise;133;$3.181 ;46%;Online;Nike Kawa Shower;832528-001
NIKE;1197831;08/08/2021;West;Idaho;Boise;196;$7.197 ;68%;Online;Nike React Infinity Run Flyknit;CD4371-001
NIKE;1197831;05/09/2021;West;Idaho;Boise;176;$4.400 ;50%;Online;Air Jordan XXXIII;AQ8830-016
NIKE;1197831;05/09/2021;West;Idaho;Boise;188;$4.888 ;52%;Online;Nike Odyssey React;AO9819-001
NIKE;1197831;05/09/2021;West;Idaho;Boise;182;$5.300 ;52%;Online;Nike Air Max 1 DNA Ch. 1;AR3863-101
NIKE;1197831;05/09/2021;West;Idaho;Boise;116;$4.019 ;63%;Online;Nike Joyride Flyknit AW;CI3706-100
NIKE;1197831;05/09/2021;West;Idaho;Boise;104;$2.392 ;46%;Online;Nike Legend React 2;AT1369-103
NIKE;1197831;05/09/2021;West;Idaho;Boise;181;$5.942 ;67%;Online;Nike Metcon 5;AQ1189-009
NIKE;1197831;04/10/2021;West;Idaho;Boise;167;$3.066 ;51%;Online;LeBron 7;CU5133-600
NIKE;1197831;04/10/2021;West;Idaho;Boise;173;$3.457 ;54%;Online;Nike Air VaporMax 360;CK9670-100
NIKE;1197831;04/10/2021;West;Idaho;Boise;131;$2.739 ;51%;Online;Nike Blazer Low QS Flyleather with at least 50% leather fibre;CI5546-100
NIKE;1197831;04/10/2021;West;Idaho;Boise;101;$2.889 ;65%;Online;Nike SB Dunk High Pro;BQ6826-003
NIKE;1197831;04/10/2021;West;Idaho;Boise;91;$1.398 ;48%;Online;Nike Air Max 90 FlyEase;CU0814-102
NIKE;1197831;04/10/2021;West;Idaho;Boise;142;$3.936 ;66%;Online;Nike Metcon 5 AMP;CD3395-006
NIKE;1197831;05/11/2021;West;Idaho;Boise;182;$3.303 ;55%;Online;Nike M2K Tekno;AV4789-104
NIKE;1197831;05/11/2021;West;Idaho;Boise;189;$3.145 ;52%;Online;Nike React Kenny 55;CJ3312-001
NIKE;1197831;05/11/2021;West;Idaho;Boise;150;$4.698 ;54%;Online;Nike Air VaporMax 2019;AR6631-004
NIKE;1197831;05/11/2021;West;Idaho;Boise;122;$4.019 ;61%;Online;Nike React Element 55;BQ6166-003
NIKE;1197831;05/11/2021;West;Idaho;Boise;106;$2.862 ;50%;Online;Nike Air Force 1 Low Retro;CQ0492-001
NIKE;1197831;05/11/2021;West;Idaho;Boise;163;$6.880 ;67%;Online;NikeCourt Zoom Cage 3;918193-700
NIKE;1197831;04/12/2021;West;Idaho;Boise;233;$6.794 ;54%;Online;Nike Air Max 90 Print;AQ0926-001
NIKE;1197831;04/12/2021;West;Idaho;Boise;209;$5.756 ;54%;Online;Nike Metcon Sport;AQ7489-008
NIKE;1197831;04/12/2021;West;Idaho;Boise;176;$5.125 ;52%;Online;Jordan Mars 270;CD7070-009
NIKE;1197831;04/12/2021;West;Idaho;Boise;142;$5.446 ;65%;Online;Nike Air Zoom Vomero 14;AH7857-009
NIKE;1197831;04/12/2021;West;Idaho;Boise;133;$3.259 ;49%;Online;Nike Air Max 720;CT5229-001
NIKE;1197831;04/12/2021;West;Idaho;Boise;196;$8.114 ;69%;Online;Nike Mercurial Vapor 13 Academy MDS IC;CJ1300-401
NIKE;1128299;23/01/2021;West;Idaho;Boise;119;$1.656 ;48%;Online;Nike Zoom Fly;880848-005
NIKE;1128299;23/01/2021;West;Idaho;Boise;106;$2.000 ;51%;Online;Nike Zoom Fly 3;AT8240-003
NIKE;1128299;23/01/2021;West;Idaho;Boise;106;$1.922 ;49%;Online;Nike Air Zoom Pegasus 35;942851-002
NIKE;1128299;23/01/2021;West;Idaho;Boise;77;$1.346 ;46%;Online;Nike Air Zoom Pegasus 36 Trail;AR5677-200
NIKE;1128299;23/01/2021;West;Idaho;Boise;63;$1.191 ;45%;Online;KD13 EP;CI9949-001
NIKE;1128299;23/01/2021;West;Idaho;Boise;111;$1.399 ;35%;Online;Nike Phantom Vision Club Dynamic Fit FG;AJ6959-717
NIKE;1128299;23/02/2021;West;Idaho;Boise;143;$2.074 ;50%;Online;Nike Air Monarch IV;415445-102
